customer_id,event_ts,days_since_last_order,sessions_last_month,avg_basket_size,category_diversity,discount_share,returns_rate,avg_session_minutes,device_type,platform,marketing_channel,region,segment_truth,orders_last_90d,avg_order_value,gmv_last_90d,customer_value
c_8036,2024-08-21T02:19:37+00:00,38.0,9.0,4.637,4.84,0.4721,0.0049,37.5,tablet,ios,social,Unknown,whales,2.0,16.94941358366619,174.7816269607089,26.864299997874955
c_8037,2024-06-04T22:13:18+00:00,94.0,3.0,4.038,1.27,0.1002,0.2897,11.99,tablet,ios,paid_search,,casual,4.0,18.696401256748217,172.89564989430144,92.4604124859676
c_8038,2024-07-21T18:28:38+00:00,124.0,1.0,2.227,1.0,0.3406,0.0828,4.59,desktop,android,social,,casual,3.0,13.573415322404566,191.32029407669353,50.59299501794617
c_8039,2024-06-07T17:46:03+00:00,158.0,3.0,4.307,8.23,0.2767,0.1534,5.73,mobile,android,social,US,casual,0.0,22.389978578865215,265.4282849548722,110.12942226963622
c_8040,2024-09-01T18:29:23+00:00,88.0,12.0,5.723,7.33,0.4775,0.1513,5.49,mobile,web,organic,Unknown,loyal,1.0,29.6581965230988,156.41865502858263,52.469662597708485
c_8041,2024-08-11T13:41:48+00:00,91.0,4.0,3.673,3.95,0.1705,0.2087,2.93,desktop,android,social,APAC,casual,1.0,17.934042027428795,121.84058621363378,132.9333646134117
c_8042,2024-09-16T16:47:48+00:00,81.0,3.0,2.729,3.72,0.2094,0.1191,8.19,desktop,web,email,EU,loyal,2.0,27.14936716081627,124.66742080389234,224.34445875819713
c_8043,2024-08-31T04:44:47+00:00,38.0,16.0,4.59,7.04,0.0864,0.0601,35.11,mobile,web,organic,APAC,whales,1.0,29.48074971086279,177.40484973154088,69.36345497870188
c_8044,2024-08-28T18:18:48+00:00,81.0,5.0,3.542,2.95,0.4282,0.1354,2.53,tablet,android,social,,casual,1.0,20.87077285207039,121.77808074087206,83.23282219259148
c_8045,2024-06-16T18:04:07+00:00,24.0,10.0,5.126,11.95,0.0432,0.0177,46.23,tablet,android,social,US,whales,5.0,38.227492671954884,221.64280548286223,134.17785348454203
c_8046,2024-06-18T03:27:39+00:00,98.0,2.0,2.02,9.06,0.458,0.1084,15.04,desktop,ios,paid_search,EU,loyal,2.0,18.85235469881671,159.28669393440822,32.66269004172059
c_8047,2024-07-04T05:21:12+00:00,61.0,5.0,3.929,7.66,0.1184,0.0304,9.75,tablet,ios,social,US,loyal,2.0,22.530669332692817,74.63579996816125,41.46174622742902
c_8048,2024-06-21T15:31:42+00:00,29.0,8.0,5.028,9.71,0.3974,0.0183,4.6,mobile,ios,paid_search,Unknown,loyal,4.0,19.546647045027203,163.25265055900365,21.183404831557883
c_8049,2024-09-07T23:03:55+00:00,52.0,8.0,2.653,3.58,0.4553,0.1743,8.25,desktop,web,organic,US,loyal,2.0,21.054037867621137,76.96179264973037,27.025286162264177
c_8050,2024-07-23T22:16:07+00:00,37.0,15.0,5.626,5.06,0.0476,0.0704,38.78,tablet,android,organic,US,whales,3.0,21.182709479110436,248.96984330520175,48.479672197531
c_8051,2024-07-25T14:31:16+00:00,80.0,6.0,2.991,4.65,0.2681,0.2023,1.93,mobile,android,organic,US,casual,1.0,25.00255236309781,122.25448695509195,24.85508674122239
c_8052,2024-07-08T04:33:24+00:00,50.0,5.0,3.893,10.58,0.0668,0.0715,12.21,tablet,web,social,APAC,loyal,3.0,13.767506422138867,68.68598215590085,23.40181128464231
c_8053,2024-09-08T15:36:57+00:00,141.0,1.0,1.465,8.25,0.052,0.1688,3.57,mobile,android,organic,US,casual,2.0,24.164606257885485,93.29866895955274,15.533390222137124
c_8054,2024-09-08T19:33:57+00:00,13.0,18.0,3.66,5.02,0.4657,0.0213,23.41,tablet,ios,paid_search,US,whales,2.0,14.69533764457077,277.8825216330095,64.92534948079101
c_8055,2024-08-11T18:24:29+00:00,60.0,10.0,2.638,6.09,0.4258,0.1194,6.23,tablet,web,organic,US,loyal,0.0,15.275783616045993,95.4384557032046,93.37484790298596
c_8056,2024-08-21T20:36:56+00:00,106.0,6.0,1.37,7.16,0.4272,0.4614,2.08,desktop,android,paid_search,,casual,1.0,18.352991793190608,81.33760237937749,62.436414624026675
c_8057,2024-08-10T22:25:23+00:00,43.0,9.0,2.883,2.16,0.0785,0.1778,11.49,desktop,android,email,APAC,loyal,1.0,23.557783008998534,255.2705246529972,74.8236801420645
c_8058,2024-08-20T15:12:05+00:00,25.0,9.0,5.396,7.74,0.2082,0.0179,18.98,mobile,ios,email,US,whales,1.0,18.461046501450515,125.31566053912712,64.30256151988745
c_8059,2024-08-04T15:00:49+00:00,19.0,19.0,4.797,8.08,0.4483,0.0556,17.35,tablet,web,organic,Unknown,whales,0.0,14.794861043251723,169.3122132521578,44.16698505993968
c_8060,2024-08-01T14:09:12+00:00,157.0,2.0,1.958,3.33,0.0642,0.0618,5.69,mobile,android,social,US,casual,6.0,14.67908970542699,143.16251904046763,80.01744563462346
c_8061,2024-08-02T06:52:25+00:00,20.0,22.0,4.267,5.84,0.0397,0.0297,23.07,desktop,ios,organic,APAC,whales,2.0,14.855930319416021,158.90095400010486,26.21939021107997
c_8062,2024-07-16T12:27:08+00:00,105.0,6.0,3.15,5.11,0.4812,0.1939,2.87,mobile,ios,organic,APAC,casual,0.0,11.288372807721004,180.01420367720482,18.69582697688252
c_8063,2024-06-17T04:15:24+00:00,141.0,1.0,1.787,4.52,0.263,0.153,1.34,tablet,android,organic,APAC,casual,0.0,23.728707290543433,92.50917424988313,17.437753461351974
c_8064,2024-08-15T23:50:09+00:00,119.0,7.0,3.144,5.28,0.491,0.1193,5.56,tablet,android,organic,Unknown,loyal,1.0,14.005777193161983,183.3077023290079,37.08563608148869
c_8065,2024-07-19T04:01:14+00:00,105.0,8.0,5.72,4.24,0.1521,0.0525,10.16,mobile,ios,email,APAC,loyal,1.0,11.389732146410125,274.3746950685839,40.55871012802025
c_8066,2024-06-07T12:14:33+00:00,176.0,3.0,2.241,1.03,0.0755,0.3062,2.96,mobile,android,social,APAC,casual,2.0,12.724621198141334,144.94173755154478,100.14610502254722
c_8067,2024-06-16T04:11:36+00:00,26.0,8.0,4.744,11.74,0.29,0.0344,21.49,desktop,web,social,,whales,2.0,13.684907039380898,174.93505552563008,26.57129018140451
c_8068,2024-06-12T06:36:50+00:00,95.0,5.0,1.272,2.31,0.2874,0.3985,3.19,mobile,web,social,APAC,casual,1.0,24.588773029173108,259.41168427078094,20.665986173298855
c_8069,2024-08-22T13:19:43+00:00,9.0,9.0,4.44,9.95,0.3417,0.0075,19.75,desktop,web,email,EU,whales,1.0,17.780610247925907,160.00640691685126,66.28151244597605
c_8070,2024-08-07T22:07:12+00:00,83.0,6.0,2.421,1.0,0.2541,0.0634,12.43,tablet,ios,social,EU,casual,2.0,23.82470141899847,124.22646135291923,63.65335106567662
c_8071,2024-06-28T01:20:27+00:00,51.0,4.0,2.826,7.48,0.1325,0.0874,6.39,desktop,web,social,EU,loyal,2.0,18.01053493280416,192.0651788249035,39.27783609572435
c_8072,2024-06-12T07:28:46+00:00,98.0,6.0,1.701,3.04,0.3219,0.2929,3.57,desktop,web,organic,Unknown,casual,2.0,28.66541984209492,60.21814561397648,86.35489310932897
c_8073,2024-08-11T12:18:11+00:00,32.0,6.0,3.941,9.53,0.2043,0.266,4.77,mobile,web,organic,APAC,loyal,1.0,9.734003847664418,81.54744840716405,149.1050189181849
c_8074,2024-08-20T22:49:42+00:00,132.0,6.0,2.395,2.97,0.3141,0.4174,4.84,desktop,ios,social,APAC,casual,1.0,19.65679875945271,161.03788528608163,114.98796514861834
c_8075,2024-07-30T17:29:01+00:00,66.0,7.0,3.842,4.62,0.3379,0.2,29.41,tablet,ios,organic,APAC,loyal,3.0,17.14345165876516,565.041414448772,176.99547374591822
c_8076,2024-09-02T03:54:39+00:00,86.0,1.0,2.463,7.09,0.387,0.1916,18.33,tablet,ios,social,EU,casual,0.0,31.163323824909767,75.07208061350555,21.949233043235324
c_8077,2024-08-28T20:18:13+00:00,88.0,6.0,3.504,6.52,0.0777,0.3493,5.11,mobile,web,paid_search,EU,casual,1.0,15.61670051158315,235.47401708478617,89.81364651971812
c_8078,2024-06-03T18:02:13+00:00,41.0,8.0,2.232,6.92,0.4863,0.1295,6.57,tablet,ios,organic,Unknown,loyal,1.0,21.058990759494495,124.0978554932925,42.25870158712089
c_8079,2024-07-07T22:59:26+00:00,151.0,6.0,2.477,2.46,0.2787,0.1033,4.92,mobile,web,organic,APAC,casual,4.0,21.252385804041733,145.46531657088988,67.83838534437574
c_8080,2024-06-18T15:53:37+00:00,51.0,5.0,4.303,2.7,0.4317,0.2626,26.53,desktop,android,email,,loyal,1.0,30.5950139001066,169.56922949812355,40.99181976069952
c_8081,2024-07-01T07:24:44+00:00,36.0,23.0,4.941,5.66,0.2929,0.0176,34.14,tablet,android,paid_search,US,whales,3.0,18.159925108128334,264.7167309359901,32.77853436773335
c_8082,2024-09-25T18:28:13+00:00,91.0,1.0,2.102,8.49,0.0087,0.0981,9.31,desktop,android,email,,casual,2.0,21.768571423715443,162.26808202624562,31.099141037540196
c_8083,2024-09-04T01:18:56+00:00,49.0,12.0,3.675,8.32,0.2569,0.0335,23.2,desktop,web,paid_search,,loyal,0.0,32.37190775686316,188.49176270027297,47.81046599598908
c_8084,2024-07-13T14:06:16+00:00,132.0,5.0,1.853,3.88,0.051,0.1488,0.35,mobile,web,organic,,casual,0.0,15.683031500683594,118.26610442446669,54.157472358490374
c_8085,2024-09-16T20:13:41+00:00,157.0,6.0,4.215,2.28,0.3055,0.219,3.69,mobile,android,social,EU,casual,0.0,13.445777396382802,123.36836978415447,61.9889535515903
c_8086,2024-08-10T19:26:33+00:00,41.0,21.0,6.602,11.65,0.0573,0.0704,36.83,mobile,ios,paid_search,EU,whales,2.0,20.936149572383975,184.47467146068743,51.425637134526866
c_8087,2024-09-15T09:49:32+00:00,128.0,5.0,1.768,3.39,0.4832,0.2697,7.15,tablet,android,email,Unknown,casual,3.0,43.39064054053744,242.40684699224755,88.25074878883512
c_8088,2024-09-24T04:04:36+00:00,40.0,10.0,4.522,9.42,0.4136,0.289,16.97,desktop,web,organic,APAC,loyal,1.0,29.085700597595373,84.57883388355647,28.958130874377783
c_8089,2024-08-06T06:03:03+00:00,118.0,10.0,1.896,5.68,0.1368,0.1068,9.93,desktop,ios,paid_search,Unknown,loyal,1.0,21.374173070904295,99.52011711425102,36.02205879661942
c_8090,2024-09-04T01:15:28+00:00,79.0,10.0,3.649,3.27,0.1713,0.1599,12.68,desktop,web,paid_search,EU,loyal,3.0,26.959845182884035,91.45035689553734,39.74274236383402
c_8091,2024-07-23T04:25:13+00:00,39.0,23.0,4.477,6.85,0.4478,0.0256,39.49,desktop,android,social,US,whales,1.0,21.33154090922878,52.82178416358595,78.41915196622188
c_8092,2024-08-14T07:14:53+00:00,82.0,8.0,2.454,8.89,0.1652,0.1511,13.21,tablet,android,paid_search,EU,loyal,1.0,20.11520399705252,292.45476711319174,149.83280227166082
c_8093,2024-09-08T13:04:55+00:00,26.0,11.0,2.806,10.54,0.0089,0.0277,14.76,tablet,web,organic,US,whales,1.0,14.166231464400763,63.38756567351253,64.65724209939107
c_8094,2024-07-28T06:40:56+00:00,147.0,4.0,1.671,5.74,0.4782,0.1641,0.15,mobile,ios,organic,Unknown,casual,2.0,24.644994577244827,103.3573975060341,53.53046688191319
c_8095,2024-08-13T12:56:48+00:00,106.0,2.0,4.279,6.15,0.199,0.1419,11.15,desktop,web,email,,casual,4.0,11.993502003618254,87.99879381988494,96.7598280062671
c_8096,2024-07-07T01:12:37+00:00,36.0,16.0,5.741,5.7,0.4646,0.0103,26.05,mobile,web,paid_search,APAC,whales,3.0,12.774713576004407,104.41129038599765,106.36735763877209
c_8097,2024-07-17T10:39:09+00:00,43.0,22.0,5.066,10.51,0.2629,0.0165,18.25,desktop,web,organic,US,whales,3.0,22.60093387577161,226.44638348716035,43.77370450120858
c_8098,2024-06-21T13:09:45+00:00,13.0,21.0,4.379,5.27,0.1629,0.0088,19.21,tablet,android,organic,Unknown,whales,1.0,18.558103210519214,109.01339979577226,39.8585952594173
c_8099,2024-08-02T01:17:28+00:00,100.0,11.0,3.03,2.05,0.2688,0.1219,4.69,tablet,ios,email,APAC,loyal,3.0,17.03220839071267,122.3738641234695,81.53089175868764
c_8100,2024-07-31T00:48:31+00:00,151.0,2.0,3.283,6.76,0.0189,0.1407,5.35,desktop,android,social,,casual,5.0,14.467214796943324,121.71827424909893,43.97618203602807
c_8101,2024-08-12T03:01:20+00:00,90.0,4.0,4.742,8.05,0.2535,0.1078,8.19,desktop,android,organic,US,loyal,1.0,16.679030472092197,293.9180151298211,37.43516007268562
c_8102,2024-07-29T21:53:11+00:00,26.0,17.0,5.145,8.08,0.2078,0.0834,21.83,desktop,ios,email,APAC,whales,2.0,14.091482472379615,179.41955312088353,59.32135503672509
c_8103,2024-06-16T17:12:31+00:00,103.0,3.0,2.429,2.49,0.2801,0.0774,14.39,tablet,web,email,US,loyal,1.0,24.62378841121982,108.26784880141797,90.66818805085998
c_8104,2024-07-01T22:15:19+00:00,81.0,5.0,2.209,1.87,0.4606,0.2094,15.49,mobile,web,paid_search,APAC,casual,1.0,33.2089896884918,182.75991674715308,68.89351986413334
c_8105,2024-07-11T00:41:34+00:00,39.0,12.0,2.701,5.59,0.1416,0.1254,8.06,desktop,android,organic,Unknown,loyal,3.0,24.18324471845878,333.45796755615146,132.56169977483805
c_8106,2024-09-15T15:25:43+00:00,47.0,12.0,2.345,8.31,0.244,0.0332,25.65,tablet,web,social,US,loyal,3.0,20.25884301410247,243.48672959064282,60.186681094834675
c_8107,2024-08-09T16:37:34+00:00,159.0,4.0,3.381,1.19,0.0054,0.199,9.55,tablet,web,paid_search,US,casual,3.0,23.877291639004216,148.21633927276028,55.22358386101404
c_8108,2024-08-17T03:40:43+00:00,50.0,18.0,5.875,5.52,0.0853,0.0574,32.25,desktop,web,paid_search,,whales,2.0,16.794217431264496,177.4255372016939,94.33599676159083
c_8109,2024-08-26T16:07:13+00:00,49.0,14.0,5.768,9.65,0.1471,0.1116,24.47,mobile,android,organic,APAC,whales,2.0,19.453808725603757,384.75720548641226,16.75855004899283
c_8110,2024-06-13T06:56:01+00:00,56.0,20.0,4.185,8.07,0.2757,0.0632,24.57,tablet,ios,email,EU,whales,4.0,17.8514743966176,90.98230704990927,244.64232871851203
c_8111,2024-07-03T23:33:56+00:00,25.0,18.0,5.121,7.8,0.159,0.0217,54.84,desktop,android,email,EU,whales,3.0,18.43773294741751,87.31176491480662,55.785840783962115
c_8112,2024-09-15T14:52:40+00:00,12.0,11.0,5.254,7.86,0.4858,0.0639,14.06,tablet,web,social,US,whales,2.0,18.333152983695353,249.66639834880334,33.979305165039776
c_8113,2024-07-30T05:28:53+00:00,52.0,9.0,2.996,10.28,0.3604,0.281,2.64,mobile,android,organic,Unknown,loyal,1.0,16.6809650585074,129.68638296202212,28.7603906288324
c_8114,2024-07-22T09:17:16+00:00,52.0,4.0,3.793,9.12,0.3885,0.2214,2.33,mobile,android,email,US,loyal,2.0,14.953709855762616,139.90096082150106,113.7878419816114
c_8115,2024-09-13T17:50:49+00:00,118.0,3.0,3.981,9.43,0.1521,0.0444,23.47,mobile,android,paid_search,,loyal,5.0,17.13770448355295,229.44430344693697,65.45659717074355
c_8116,2024-08-26T08:55:33+00:00,99.0,3.0,1.401,3.1,0.3666,0.1596,5.89,desktop,web,email,Unknown,casual,1.0,18.68178093616131,96.52890063139849,42.33415758157252
c_8117,2024-08-29T14:46:39+00:00,106.0,6.0,2.059,5.96,0.1812,0.1316,2.42,tablet,web,paid_search,US,casual,1.0,34.14149521424532,142.58664392387215,76.50699209655241
c_8118,2024-09-15T11:05:06+00:00,121.0,2.0,3.072,1.17,0.3984,0.27,1.48,desktop,ios,paid_search,APAC,casual,3.0,19.862592446635333,407.96549426296974,207.4388695230575
c_8119,2024-08-17T22:13:42+00:00,90.0,1.0,1.63,7.46,0.426,0.0576,8.52,mobile,web,social,Unknown,casual,1.0,18.31137278375789,125.70200522111338,39.68788301999646
c_8120,2024-08-04T12:59:48+00:00,91.0,2.0,4.593,8.68,0.3976,0.0778,10.66,desktop,ios,email,Unknown,loyal,1.0,23.517028419417006,149.44043245074474,34.89642776829672
c_8121,2024-09-18T13:39:29+00:00,99.0,6.0,2.675,5.28,0.0988,0.1236,0.48,mobile,android,email,Unknown,casual,3.0,20.547794795545176,57.898968176986045,83.62345052011736
c_8122,2024-09-05T17:29:55+00:00,132.0,1.0,2.629,8.44,0.3358,0.288,2.47,tablet,ios,paid_search,US,casual,1.0,28.079551358872628,102.22672506496133,40.629590523741584
c_8123,2024-09-25T22:38:29+00:00,50.0,23.0,5.983,12.0,0.2728,0.1227,31.74,desktop,android,social,APAC,whales,3.0,15.214746284628239,69.90407647919822,80.278402166967
c_8124,2024-07-28T08:04:28+00:00,52.0,6.0,4.219,5.54,0.2191,0.1777,15.77,desktop,ios,email,,loyal,1.0,27.824248211632945,88.25696236105411,112.23322284992693
c_8125,2024-09-26T06:29:00+00:00,35.0,3.0,2.555,2.89,0.2221,0.1002,4.4,mobile,web,paid_search,Unknown,loyal,1.0,23.113845892501484,211.13355977183645,51.949899465610144
c_8126,2024-08-19T04:00:54+00:00,83.0,4.0,2.334,5.78,0.3061,0.5351,2.47,desktop,android,email,APAC,casual,4.0,20.904169126696488,239.79603699252414,118.6197989091399
c_8127,2024-07-01T23:59:53+00:00,119.0,11.0,6.396,2.65,0.1987,0.1304,7.56,desktop,android,organic,Unknown,loyal,1.0,13.924345171053739,97.29655985467072,120.64929497007165
c_8128,2024-09-26T23:23:39+00:00,29.0,18.0,5.042,5.74,0.0872,0.0207,24.66,mobile,ios,email,US,whales,4.0,27.254695106890345,259.3220355865912,23.668913223626642
c_8129,2024-06-06T09:48:13+00:00,57.0,18.0,7.144,6.85,0.4373,0.0201,8.96,tablet,ios,email,,whales,2.0,21.792411190250938,171.60469780885882,16.163958723218148
c_8130,2024-07-26T16:06:29+00:00,27.0,18.0,4.849,7.65,0.4434,0.0118,25.62,desktop,web,paid_search,,whales,2.0,14.291340227760081,140.64310836407054,130.88674234527653
c_8131,2024-08-03T03:51:26+00:00,20.0,12.0,4.834,6.66,0.1935,0.1003,6.08,tablet,web,paid_search,US,whales,1.0,26.20063603194569,117.2325696336787,14.95689163821746
c_8132,2024-08-06T10:44:09+00:00,40.0,6.0,3.251,6.85,0.4856,0.0407,16.01,mobile,web,paid_search,US,loyal,1.0,17.56763528613019,180.62321929091968,58.373320797728304
c_8133,2024-09-22T15:49:05+00:00,127.0,2.0,2.384,2.14,0.4454,0.1075,11.59,desktop,android,paid_search,,loyal,2.0,12.918693153859785,165.35113167157323,55.03075686843982
c_8134,2024-06-03T15:16:09+00:00,158.0,6.0,1.074,7.15,0.3191,0.3051,2.18,tablet,web,social,Unknown,casual,1.0,25.639092349971225,202.3990264196017,75.07799405002066
c_8135,2024-08-29T16:02:42+00:00,111.0,2.0,2.345,4.12,0.213,0.2642,7.24,desktop,ios,paid_search,Unknown,casual,0.0,24.367306103970236,103.80716190866391,82.65985921989987
c_8136,2024-08-24T03:16:02+00:00,115.0,5.0,6.209,7.98,0.1142,0.1477,8.08,desktop,ios,organic,,loyal,2.0,19.522729158982514,282.25471908739183,42.231014069208996
c_8137,2024-09-03T16:06:51+00:00,58.0,12.0,3.665,2.72,0.1294,0.1108,9.81,mobile,ios,social,EU,loyal,2.0,23.211839264856152,214.81712862205447,35.927388648563515
c_8138,2024-07-04T13:06:47+00:00,99.0,3.0,2.823,6.55,0.0907,0.0995,18.61,desktop,web,paid_search,Unknown,loyal,3.0,28.112743346875945,341.6117522502339,51.99069713865986
c_8139,2024-06-05T19:35:22+00:00,88.0,7.0,2.729,7.03,0.1904,0.0108,21.84,tablet,web,paid_search,Unknown,loyal,1.0,13.217058623542771,156.62430760476082,51.07530967141957
c_8140,2024-09-24T19:03:21+00:00,43.0,7.0,2.768,8.12,0.4404,0.4196,13.48,mobile,ios,social,,loyal,2.0,18.111616538716074,155.21279143176875,63.47109737760871
c_8141,2024-08-27T05:55:48+00:00,31.0,22.0,5.17,11.37,0.1602,0.0296,51.81,mobile,web,organic,APAC,whales,2.0,23.278190626495558,202.41217850094225,108.10622095235559
c_8142,2024-06-25T12:48:30+00:00,108.0,2.0,2.022,9.33,0.1725,0.0236,5.99,mobile,web,email,APAC,loyal,0.0,29.06928606015354,219.69441286870378,44.35437468685141
c_8143,2024-06-15T20:28:33+00:00,124.0,4.0,1.4,4.1,0.0905,0.2551,0.92,mobile,android,paid_search,EU,casual,0.0,19.40848776825756,126.701734015228,109.26807127459948
c_8144,2024-08-17T04:07:47+00:00,167.0,3.0,2.361,1.75,0.1634,0.213,2.81,desktop,ios,email,APAC,casual,1.0,13.924610439808454,110.69595661792583,24.799426042486928
c_8145,2024-08-02T18:15:54+00:00,111.0,6.0,1.59,4.0,0.135,0.1691,13.51,desktop,android,social,EU,loyal,7.0,27.432784844006946,152.40444518250652,113.75734708097171
c_8146,2024-06-07T06:59:01+00:00,91.0,6.0,2.271,1.7,0.3004,0.145,10.44,tablet,web,organic,Unknown,loyal,1.0,19.557481256040084,205.75070107746657,55.96606074786704
c_8147,2024-06-23T00:37:10+00:00,4.0,16.0,5.868,9.72,0.1955,0.0256,6.46,mobile,android,social,APAC,whales,1.0,19.701198030549406,139.94735822207667,38.64995819782434
c_8148,2024-09-14T11:59:28+00:00,39.0,4.0,1.836,1.66,0.1816,0.2297,1.27,desktop,android,paid_search,EU,loyal,2.0,19.648211821451206,380.93283867430546,37.53057367834936
c_8149,2024-07-25T14:48:55+00:00,93.0,2.0,3.136,1.21,0.3175,0.3348,11.25,desktop,ios,social,APAC,casual,0.0,21.947522303119353,153.8866319675774,14.01710927305314
c_8150,2024-08-25T08:03:27+00:00,37.0,17.0,4.657,11.82,0.1057,0.0025,6.39,tablet,android,paid_search,,whales,1.0,13.886560030294687,282.324000401044,103.098133119355
c_8151,2024-06-20T14:36:41+00:00,14.0,15.0,5.81,7.18,0.3112,0.0557,12.78,desktop,web,paid_search,APAC,whales,0.0,17.78276676464234,110.34194591087218,163.11076398648095
c_8152,2024-09-02T12:29:42+00:00,100.0,1.0,4.037,7.01,0.0995,0.2473,4.18,mobile,ios,organic,Unknown,casual,0.0,24.788199671281454,102.33899709030447,70.09952605905981
c_8153,2024-08-09T21:36:17+00:00,75.0,12.0,6.926,4.16,0.3155,0.1814,2.25,tablet,web,social,,loyal,3.0,18.76649575946055,100.45490586711661,54.43320559417869
c_8154,2024-07-12T23:27:19+00:00,50.0,9.0,2.926,9.55,0.01,0.0488,10.38,desktop,android,organic,APAC,loyal,1.0,27.399835380398194,122.05850299117363,21.35189976600757
c_8155,2024-07-15T17:53:28+00:00,53.0,4.0,2.054,5.1,0.088,0.0917,34.49,mobile,android,social,EU,loyal,1.0,26.973609961922783,145.0990396246945,77.1328256071286
c_8156,2024-08-15T01:48:40+00:00,50.0,22.0,9.031,5.32,0.0304,0.0306,5.06,mobile,web,paid_search,EU,whales,2.0,15.21985652756076,68.07064194643814,27.480556475058577
c_8157,2024-07-21T18:14:57+00:00,36.0,14.0,5.449,4.61,0.3103,0.0296,16.68,mobile,ios,social,EU,whales,5.0,29.795970372943753,168.17684441616532,27.764313873775112
c_8158,2024-07-12T07:26:21+00:00,121.0,8.0,2.15,9.62,0.3124,0.0742,6.0,tablet,ios,organic,APAC,loyal,1.0,19.057736786133173,133.06921208655845,27.2943585733186
c_8159,2024-07-24T21:55:10+00:00,140.0,4.0,4.209,5.77,0.1463,0.2837,8.97,desktop,android,paid_search,Unknown,casual,2.0,15.559695471974166,118.44894439769371,168.31702936969776
c_8160,2024-07-26T23:56:26+00:00,39.0,10.0,3.632,6.24,0.1089,0.1894,5.56,desktop,android,organic,Unknown,loyal,4.0,11.280778773183297,71.58942144543975,74.69622502799663
c_8161,2024-09-09T18:59:18+00:00,141.0,1.0,2.191,3.23,0.1494,0.1181,1.98,desktop,web,social,Unknown,casual,4.0,9.45497082625621,196.6496677696307,49.61642134996855
c_8162,2024-08-28T02:07:41+00:00,131.0,5.0,1.203,1.33,0.3464,0.2797,3.6,tablet,web,email,US,casual,0.0,31.293601043790726,91.23071869153749,41.75567357459756
c_8163,2024-07-31T04:47:47+00:00,102.0,10.0,2.565,9.99,0.3697,0.0509,22.15,mobile,web,paid_search,,loyal,1.0,15.176661162831854,80.3455729941479,33.201244395223085
c_8164,2024-07-18T07:38:05+00:00,51.0,11.0,6.596,6.24,0.1511,0.0652,32.88,tablet,ios,paid_search,US,whales,2.0,19.19747902176419,202.35704225255284,34.19957794310541
c_8165,2024-09-19T12:24:48+00:00,71.0,3.0,3.373,2.42,0.2933,0.1929,13.89,tablet,android,social,,loyal,1.0,23.918406872323718,167.7481401314,33.92119909206386
c_8166,2024-06-15T07:00:16+00:00,13.0,21.0,3.276,11.62,0.0767,0.052,15.82,mobile,ios,organic,EU,whales,2.0,18.83472685284917,70.14736794895985,36.98529836148052
c_8167,2024-09-21T03:19:22+00:00,54.0,12.0,3.757,1.89,0.4946,0.0929,14.84,tablet,web,paid_search,,loyal,2.0,15.322081877821352,248.38601995108849,92.51880327370104
c_8168,2024-09-14T06:53:44+00:00,5.0,10.0,5.411,6.27,0.1351,0.0062,27.38,desktop,web,paid_search,APAC,whales,4.0,26.982500675261374,148.54159566045405,97.32420562696765
c_8169,2024-06-20T15:08:59+00:00,82.0,2.0,1.784,1.59,0.2406,0.1898,14.42,tablet,web,social,Unknown,casual,1.0,11.334682977867018,95.86211674699419,26.534253385318628
c_8170,2024-09-22T15:15:33+00:00,111.0,10.0,3.12,4.0,0.0211,0.0414,18.81,tablet,ios,email,US,loyal,1.0,21.818015295317352,82.25183992724214,84.75636346566863
c_8171,2024-09-01T14:42:09+00:00,172.0,4.0,2.809,7.53,0.2219,0.0297,18.89,tablet,web,email,,casual,1.0,36.7408098196025,94.79538537318214,117.56359573357364
c_8172,2024-06-15T00:19:51+00:00,31.0,21.0,4.366,5.15,0.0043,0.0156,12.66,desktop,ios,email,EU,whales,0.0,21.61514108568991,154.17963744450554,125.42725721904108
c_8173,2024-06-07T22:59:45+00:00,18.0,17.0,6.116,7.49,0.0282,0.0287,9.33,tablet,ios,email,APAC,whales,0.0,28.859513990578463,78.80175053519092,38.434382455753436
c_8174,2024-08-01T09:45:50+00:00,49.0,2.0,3.092,5.56,0.0253,0.2311,21.62,mobile,ios,social,US,loyal,3.0,23.94672303246681,219.52039010609977,41.29609519956941
c_8175,2024-07-11T19:10:37+00:00,17.0,16.0,4.112,12.0,0.0598,0.0029,35.74,desktop,android,paid_search,,whales,1.0,27.523737820331363,180.59528034136224,46.481933903331836
c_8176,2024-08-12T10:54:21+00:00,39.0,9.0,6.223,7.23,0.3182,0.049,3.83,mobile,ios,email,,whales,3.0,31.89083135442743,61.20477759472843,21.403499364977844
c_8177,2024-08-24T14:58:00+00:00,103.0,6.0,3.395,10.06,0.0808,0.0996,13.63,mobile,web,paid_search,,loyal,4.0,18.254862501719366,124.9090345258167,31.179385487971434
c_8178,2024-08-29T09:08:55+00:00,25.0,14.0,3.621,11.27,0.1285,0.0139,18.17,mobile,web,organic,US,whales,6.0,14.39756605560714,419.9880638326234,53.517871135926626
c_8179,2024-09-12T20:16:30+00:00,168.0,5.0,5.181,3.02,0.0885,0.2745,5.86,desktop,android,social,APAC,casual,1.0,20.708744204727115,95.62667107494704,137.21769549650682
c_8180,2024-07-29T02:30:43+00:00,48.0,13.0,6.007,10.93,0.3193,0.0015,12.95,mobile,android,paid_search,Unknown,whales,4.0,21.735723554510866,233.54596171394215,63.61716173658944
